Date+A1,Open,High,Low,Close,Volume,3M_before,Close_3M_before,3M_UP/DOWN,6M_before,Close_6M_before,6M_UP/DOWN,9M_before,Close_9M_before,9M_UP/DOWN,12_before,Close_12_before,12M_UP/DOWN
15/05/19,1049.52,1066,1048.95,1064.6,139032784,15/02/19,989.98,0,14/11/19,849.34,0,14/08/19,835.9,0,14/05/19,863.26,0
15/05/20,1065.16,1065.46,1058.4,1063.75,106062023,15/02/20,993.59,0,14/11/20,850.67,0,14/08/20,833.96,0,14/05/20,861.92,0
15/05/21,1061.22,1064.89,1056.46,1064.68,107803975,15/02/21,,,14/11/21,871.08,0,14/08/21,841.45,0,14/05/21,866.99,0
15/05/22,1064.71,1065.72,1058.92,1060.5,98748369,15/02/22,,,14/11/22,,,14/08/22,836.73,0,14/05/22,869.62,0
15/05/26,1062.58,1067.73,1041.56,1044.64,131324598,15/02/26,1016.89,0,14/11/26,886.29,0,14/08/26,856.73,0,14/05/26,885.13,0
15/05/27,1047.24,1058.43,1042.7,1057.01,132125283,15/02/27,1022.6,0,14/11/27,891.18,0,14/08/27,855.67,0,14/05/27,889.43,0
15/05/28,1052.23,1057.21,1043.87,1049.11,118079587,15/02/28,,,14/11/28,891.6,0,14/08/28,846.23,0,14/05/28,889.28,0
15/05/29,1050.83,1050.83,1026.24,1027.09,181587672,15/02/28,,,14/11/29,,,14/08/29,846.53,0,14/05/29,889.48,0
15/06/01,1030.7,1036.08,1022.19,1029.84,106388559,15/03/01,,,14/12/01,889.93,0,14/09/01,847.18,0,14/06/01,,
15/06/02,1030.3,1031.13,1016.41,1020.74,121549192,15/03/02,1023.63,1,14/12/02,887.47,0,14/09/02,849.68,0,14/06/02,890.91,0
15/06/03,1023.05,1036.35,1018.52,1027.5,123950494,15/03/03,1012.07,0,14/12/03,891.59,0,14/09/03,859.52,0,14/06/03,887.76,0
15/06/04,1023.59,1029.01,1007.82,1020.36,138246478,15/03/04,1020.11,0,14/12/04,881.57,0,14/09/04,867.45,0,14/06/04,888.22,0
15/06/05,1013.42,1015.44,1004.18,1007.38,121479081,15/03/05,1030.07,1,14/12/05,900.98,0,14/09/05,869.07,0,14/06/05,890.52,0
15/06/08,1004.22,1009,995.65,995.65,127589129,15/03/08,,,14/12/08,894.94,0,14/09/08,869.96,0,14/06/08,,
15/06/09,992.93,995.83,978.39,990.16,139931481,15/03/09,1036.4,1,14/12/09,876.28,0,14/09/09,865.86,0,14/06/09,896.92,0
15/06/10,987.15,1015.16,984.96,1012.75,146866504,15/03/10,1030.13,1,14/12/10,876.49,0,14/09/10,864.08,0,14/06/10,898.32,0
15/06/11,1010.79,1028.65,1010.73,1018.99,127976366,15/03/11,1056.24,1,14/12/11,881.55,0,14/09/11,863.38,0,14/06/11,891.52,0
15/06/12,1014.9,1020.25,996.24,1006.61,119802411,15/03/12,1056.15,1,14/12/12,859.56,0,14/09/12,860.65,0,14/06/12,891.38,0
15/06/15,1005.62,1005.77,985.25,987.57,116974057,15/03/15,,,14/12/15,837.99,0,14/09/15,860.81,0,14/06/15,,
15/06/16,983.61,994.94,971.81,993.06,128332267,15/03/16,1086.76,1,14/12/16,856.44,0,14/09/16,857.71,0,14/06/16,885.19,0
15/06/17,994.27,998.35,984.42,986.73,117909808,15/03/17,1070.25,1,14/12/17,855.37,0,14/09/17,860.63,0,14/06/17,888.67,0
15/06/18,984.08,996.71,971.11,996.29,141039255,15/03/18,1064.93,1,14/12/18,878.28,0,14/09/18,871.39,0,14/06/18,889.73,0
15/06/19,998.64,1008.35,989.53,991.99,274804645,15/03/19,1064.68,1,14/12/19,876.79,0,14/09/19,871.48,0,14/06/19,895.87,0
15/06/22,999.62,1027.52,999.62,1026.87,160332681,15/03/22,,,14/12/22,883.79,0,14/09/22,867.47,0,14/06/22,,
15/06/23,1031.12,1042.1,1030.72,1035.41,129571030,15/03/23,1063.42,1,14/12/23,888.86,0,14/09/23,853.95,0,14/06/23,888.84,0
15/06/24,1036.5,1039,1022.38,1029.33,127272470,15/03/24,1072.88,1,14/12/24,,,14/09/24,858.81,0,14/06/24,889.9,0
15/06/25,1024.23,1038.95,1022.39,1029.73,100156203,15/03/25,1061.45,1,14/12/25,,,14/09/25,846.93,0,14/06/25,883.2,0
15/06/26,1023.48,1037.27,1022.31,1031.65,122792589,15/03/26,1057.71,1,14/12/26,,,14/09/26,845.45,0,14/06/26,878.54,0
15/06/29,1025.12,1025.12,986.47,997.11,175989214,15/03/29,,,14/12/29,889.1,0,14/09/29,840.21,0,14/06/29,,
15/06/30,994.93,1000.57,981.5,985.54,173508356,15/03/30,1078.78,1,14/12/30,879.54,0,14/09/30,844.57,0,14/06/30,881.17,0
15/07/01,989.54,1014.67,988.66,1006.06,163701311,15/04/01,1072.27,1,15/01/01,,,14/10/01,836.49,0,14/07/01,886.56,0
15/07/02,1006.25,1009.86,997.08,998.85,108188548,15/04/02,1070,1,15/01/02,876.68,0,14/10/02,820.42,0,14/07/02,887.73,0
15/07/03,998.34,1000.64,991.4,995.73,90036042,15/04/03,,,15/01/03,,,14/10/03,,,14/07/03,897.56,0
15/07/06,994.22,994.22,978.56,981.94,132707098,15/04/06,,,15/01/06,852.62,0,14/10/06,822.16,0,14/07/06,,
15/07/07,983.31,986.44,964.26,964.26,149180011,15/04/07,1083.19,1,15/01/07,856.83,0,14/10/07,811.17,0,14/07/07,886.65,0
15/07/08,967.23,973.77,961.72,968.65,127502162,15/04/08,1077.15,1,15/01/08,883.69,0,14/10/08,802.88,0,14/07/08,874.67,0
15/07/09,972.26,993.13,972.18,990.36,122786772,15/04/09,1089.23,1,15/01/09,869.52,0,14/10/09,802.89,0,14/07/09,876.81,0
15/07/10,990.62,1018.55,990.62,1017.64,139767590,15/04/10,1107.09,1,15/01/10,,,14/10/10,784.47,0,14/07/10,864.26,0
15/07/13,1030.51,1034.21,1027.6,1032.8,130782955,15/04/13,1104.09,1,15/01/13,893.44,0,14/10/13,785.76,0,14/07/13,,
15/07/14,1030.69,1035.06,1026.67,1035.06,99310186,15/04/14,1095.22,1,15/01/14,882.9,0,14/10/14,787.43,0,14/07/14,875.45,0
15/07/15,1034.7,1038.73,1031.98,1037.17,100648197,15/04/15,1095.55,1,15/01/15,901.2,0,14/10/15,766.35,0,14/07/15,869.3,0
15/07/16,1043.59,1058.35,1043.21,1052.92,125469737,15/04/16,1076.06,1,15/01/16,912.13,0,14/10/16,767.06,0,14/07/16,881.05,0
15/07/17,1055.7,1055.98,1048.42,1050.38,98619268,15/04/17,1049.53,0,15/01/17,,,14/10/17,791.28,0,14/07/17,872.89,0
15/07/20,1055.38,1057.6,1054.43,1056.06,93586661,15/04/20,1066.44,1,15/01/20,920.74,0,14/10/20,780.26,0,14/07/20,,
15/07/21,1058.15,1059.41,1043.23,1044.87,108083151,15/04/21,1071.35,1,15/01/21,924.25,0,14/10/21,795.42,0,14/07/21,860.46,0
15/07/22,1039.25,1043.18,1035.29,1037.84,99712451,15/04/22,1064.46,1,15/01/22,936.56,0,14/10/22,801.23,0,14/07/22,870.4,0
15/07/23,1042.52,1045.59,1032.64,1037.04,97529180,15/04/23,1052.01,1,15/01/23,955.36,0,14/10/23,809.77,0,14/07/23,872.24,0
15/07/24,1036.36,1040,1022.79,1023.94,99719353,15/04/24,1058.85,1,15/01/24,,,14/10/24,804.65,0,14/07/24,875.79,0
15/07/27,1019.21,1019.69,997.79,997.9,127330609,15/04/27,1078.76,1,15/01/27,953.28,0,14/10/27,797.14,0,14/07/27,,
15/07/28,1003.22,1014.22,999.7,1009.15,110695544,15/04/28,1059.09,1,15/01/28,960.8,0,14/10/28,810.62,0,14/07/28,858.38,0
15/07/29,1012.54,1016.53,1005.97,1012.98,104807173,15/04/29,1026.25,1,15/01/29,962.48,0,14/10/29,812.79,0,14/07/29,862.85,0
15/07/30,1016.99,1021.39,1006.13,1015.87,127282923,15/04/30,1027.34,1,15/01/30,959.2,0,14/10/30,816.23,0,14/07/30,857.46,0
15/07/31,1016.69,1020.95,1010.33,1020.93,120324019,15/04/30,1027.34,1,15/01/31,,,14/10/31,833.99,0,14/07/31,840.72,0
15/08/03,1019.9,1034.82,1016.59,1033.85,111707927,15/05/03,,,15/02/03,975.76,0,14/11/03,828.77,0,14/08/03,,
15/08/04,1032.48,1036.86,1028.85,1035.98,98671134,15/05/04,1041.5,1,15/02/04,978.66,0,14/11/04,821.49,0,14/08/04,819.54,0
15/08/05,1039.97,1051.72,1039.58,1050.32,109018132,15/05/05,1016.77,0,15/02/05,979.33,0,14/11/05,833.83,0,14/08/05,822.21,0
15/08/06,1048.4,1052.92,1045.65,1046.31,102666020,15/05/06,1016.76,0,15/02/06,974.13,0,14/11/06,838.86,0,14/08/06,816.43,0
15/08/07,1043.67,1044.62,1036.38,1036.78,92357187,15/05/07,1021.82,0,15/02/07,,,14/11/07,832.25,0,14/08/07,809.24,0
15/08/10,1041.17,1047.23,1031.81,1046.5,88900361,15/05/10,,,15/02/10,966.06,0,14/11/10,837.93,0,14/08/10,,
15/08/11,1043.26,1043.26,1019.31,1020.3,116781055,15/05/11,1046.37,1,15/02/11,965.64,0,14/11/11,839.42,0,14/08/11,822.11,0
15/08/12,1013.47,1013.47,985.48,987.92,159045177,15/05/12,1029.07,1,15/02/12,981.18,0,14/11/12,826.42,0,14/08/12,812.64,0
15/08/13,993.24,1009.52,993.24,998.21,123607710,15/05/13,1020.19,1,15/02/13,984.56,0,14/11/13,829.56,0,14/08/13,822.95,0
15/08/14,997.75,1005.53,991.36,997.13,93796666,15/05/14,1037.85,1,15/02/14,,,14/11/14,830.07,0,14/08/14,825.76,0
15/08/17,1001.61,1007.64,984.64,993.47,95602019,15/05/17,,,15/02/17,978.72,0,14/11/17,834.84,0,14/08/17,,
15/08/18,991.73,996.78,989.37,991.94,85899251,15/05/18,1041.6,1,15/02/18,985.7,0,14/11/18,847.52,0,14/08/18,827.94,0
15/08/19,984.39,985.83,971.72,971.72,115077951,15/05/19,1064.6,1,15/02/19,989.98,1,14/11/19,849.34,0,14/08/19,835.9,0
15/08/20,965.78,967.08,946.47,948.47,150073861,15/05/20,1063.75,1,15/02/20,993.59,1,14/11/20,850.67,0,14/08/20,833.96,0
15/08/21,942.94,947.85,921.21,921.21,203101838,15/05/21,1064.68,1,15/02/21,,,14/11/21,871.08,0,14/08/21,841.45,0
15/08/24,891.94,900.22,853.96,879.76,367737548,15/05/24,,,15/02/24,1006.94,1,14/11/24,876.24,0,14/08/24,,
15/08/25,885.28,926.66,885.28,922.16,264204012,15/05/25,,,15/02/25,1006.75,1,14/11/25,882.11,0,14/08/25,850.61,0
15/08/26,913.2,924.5,899.76,911.02,178670999,15/05/26,1044.64,1,15/02/26,1016.89,1,14/11/26,886.29,0,14/08/26,856.73,0
15/08/27,931.93,943.37,931.27,939,145737462,15/05/27,1057.01,1,15/02/27,1022.6,1,14/11/27,891.18,0,14/08/27,855.67,0
15/08/28,940.3,941.02,928.89,937.73,106848878,15/05/28,1049.11,1,15/02/28,,,14/11/28,891.6,0,14/08/28,846.23,0
15/08/31,930.61,935.54,924.44,935.45,107169348,15/05/31,,,15/02/28,,,14/11/30,,,14/08/31,,
15/09/01,923.66,923.66,906.56,913.66,148962473,15/06/01,1029.84,1,15/03/01,,,14/12/01,889.93,0,14/09/01,847.18,0
15/09/02,917.51,922.59,909.75,917.12,120117273,15/06/02,1020.74,1,15/03/02,1023.63,1,14/12/02,887.47,0,14/09/02,849.68,0
15/09/03,925.56,945.59,925.56,940.64,147114604,15/06/03,1027.5,1,15/03/03,1012.07,1,14/12/03,891.59,0,14/09/03,859.52,0
15/09/04,931.91,931.91,913.34,916.37,162690954,15/06/04,1020.36,1,15/03/04,1020.11,1,14/12/04,881.57,0,14/09/04,867.45,0
15/09/07,924.1,928.32,917.03,922,74077965,15/06/07,,,15/03/07,,,14/12/07,,,14/09/07,,
15/09/08,930.63,944.5,930.42,936.21,123555339,15/06/08,995.65,1,15/03/08,,,14/12/08,894.94,0,14/09/08,869.96,0
15/09/09,947.17,956.79,940.25,940.28,129589434,15/06/09,990.16,1,15/03/09,1036.4,1,14/12/09,876.28,0,14/09/09,865.86,0
15/09/10,932.79,942.22,928.7,933.11,127971919,15/06/10,1012.75,1,15/03/10,1030.13,1,14/12/10,876.49,0,14/09/10,864.08,0
15/09/11,935.11,935.11,921.89,925.05,106562290,15/06/11,1018.99,1,15/03/11,1056.24,1,14/12/11,881.55,0,14/09/11,863.38,0
15/09/14,925.37,933.69,921.85,924.92,100905746,15/06/14,,,15/03/14,,,14/12/14,,,14/09/14,,
15/09/15,926.89,934.3,920.21,929.78,168603814,15/06/15,987.57,1,15/03/15,,,14/12/15,837.99,0,14/09/15,860.81,0
15/09/16,936.73,942.16,929.74,934.16,154680838,15/06/16,993.06,1,15/03/16,1086.76,1,14/12/16,856.44,0,14/09/16,857.71,0
15/09/17,936.68,938.26,933.03,934.38,148572627,15/06/17,986.73,1,15/03/17,1070.25,1,14/12/17,855.37,0,14/09/17,860.63,0
15/09/18,930.59,930.59,904.68,909.48,365254367,15/06/18,996.29,1,15/03/18,1064.93,1,14/12/18,878.28,0,14/09/18,871.39,0
15/09/21,909.77,915.22,896.18,911,160197752,15/06/21,,,15/03/21,,,14/12/21,,,14/09/21,,
15/09/22,912.25,912.25,876.81,877.39,203786185,15/06/22,1026.87,1,15/03/22,,,14/12/22,883.79,1,14/09/22,867.47,0
15/09/23,878.26,888.85,870.87,881.49,155495114,15/06/23,1035.41,1,15/03/23,1063.42,1,14/12/23,888.86,1,14/09/23,853.95,0
15/09/24,880.78,889.42,860.03,865.25,200549926,15/06/24,1029.33,1,15/03/24,1072.88,1,14/12/24,,,14/09/24,858.81,0
15/09/25,874.8,892.69,874.8,888.13,160003816,15/06/25,1029.73,1,15/03/25,1061.45,1,14/12/25,,,14/09/25,846.93,0
15/09/28,883.85,886.63,870.11,870.11,139303080,15/06/28,,,15/03/28,,,14/12/28,,,14/09/28,,
15/09/29,862.41,873.9,856.28,866.94,151716666,15/06/29,997.11,1,15/03/29,,,14/12/29,889.1,1,14/09/29,840.21,0
15/09/30,870.8,890.81,870.8,885.74,150758973,15/06/30,985.54,1,15/03/30,1078.78,1,14/12/30,879.54,0,14/09/30,844.57,0
15/10/01,892.9,897.37,870.62,873.47,148634376,15/07/01,1006.06,1,15/04/01,1072.27,1,15/01/01,,,14/10/01,836.49,0
15/10/02,879.9,886.7,864.38,877.18,159523442,15/07/02,998.85,1,15/04/02,1070,1,15/01/02,876.68,0,14/10/02,820.42,0
15/10/05,886.66,903.88,886.43,900.6,158987467,15/07/05,,,15/04/05,,,15/01/05,853.07,0,14/10/05,,
15/10/06,899.59,912.8,893.55,908.35,134251993,15/07/06,981.94,1,15/04/06,,,15/01/06,852.62,0,14/10/06,822.16,0
15/10/07,911.54,922.88,911.06,913.05,160809627,15/07/07,964.26,1,15/04/07,1083.19,1,15/01/07,856.83,0,14/10/07,811.17,0
15/10/08,911.64,918.14,908.99,915.69,136863297,15/07/08,968.65,1,15/04/08,1077.15,1,15/01/08,883.69,0,14/10/08,802.88,0
15/10/09,923.74,927.77,920.79,923.68,144788372,15/07/09,990.36,1,15/04/09,1089.23,1,15/01/09,869.52,0,14/10/09,802.89,0
15/10/12,924.3,931.03,920.31,924.9,137051387,15/07/12,,,15/04/12,,,15/01/12,880.14,0,14/10/12,,
15/10/13,920.79,923.57,907.81,915.32,142234362,15/07/13,1032.8,1,15/04/13,1104.09,1,15/01/13,893.44,0,14/10/13,785.76,0
15/10/14,909.48,914.98,903.31,905.27,134805359,15/07/14,1035.06,1,15/04/14,1095.22,1,15/01/14,882.9,0,14/10/14,787.43,0
15/10/15,911.18,919.17,909.13,917.62,126482671,15/07/15,1037.17,1,15/04/15,1095.55,1,15/01/15,901.2,0,14/10/15,766.35,0
15/10/16,922.23,925.3,916.39,919.83,136179368,15/07/16,1052.92,1,15/04/16,1076.06,1,15/01/16,912.13,0,14/10/16,767.06,0
15/10/19,918.72,928.05,918.72,925.37,97156211,15/07/19,,,15/04/19,,,15/01/19,919.07,0,14/10/19,,
15/10/20,926.13,927.89,918.76,923.9,95161827,15/07/20,1056.06,1,15/04/20,1066.44,1,15/01/20,920.74,0,14/10/20,780.26,0
15/10/21,926.72,935.69,921.43,932.51,107129311,15/07/21,1044.87,1,15/04/21,1071.35,1,15/01/21,924.25,0,14/10/21,795.42,0
15/10/22,930.46,954.95,929.66,953.87,148585580,15/07/22,1037.84,1,15/04/22,1064.46,1,15/01/22,936.56,0,14/10/22,801.23,0
15/10/23,962.58,983.82,962.35,979.96,161212531,15/07/23,1037.04,1,15/04/23,1052.01,1,15/01/23,955.36,0,14/10/23,809.77,0
15/10/26,979.85,985.47,977.02,980.79,104937036,15/07/26,,,15/04/26,,,15/01/26,968.24,0,14/10/26,,
15/10/27,980.7,980.88,970.51,970.51,115275678,15/07/27,997.9,1,15/04/27,1078.76,1,15/01/27,953.28,0,14/10/27,797.14,0
15/10/28,973.02,984.21,971.24,983.26,108559262,15/07/28,1009.15,1,15/04/28,1059.09,1,15/01/28,960.8,0,14/10/28,810.62,0
15/10/29,986.71,988.22,977.42,982.44,155988660,15/07/29,1012.98,1,15/04/29,1026.25,1,15/01/29,962.48,0,14/10/29,812.79,0
15/10/30,984.64,986.61,977.9,985.88,121759514,15/07/30,1015.87,1,15/04/30,1027.34,1,15/01/30,959.2,0,14/10/30,816.23,0
15/11/02,978.33,996.42,978.33,994.58,128390895,15/08/02,,,15/05/02,,,15/02/02,969.78,0,14/11/02,,
15/11/03,995.24,995.96,988.64,993.82,115925814,15/08/03,1033.85,1,15/05/03,,,15/02/03,975.76,0,14/11/03,828.77,0
15/11/04,995.2,996.5,983.47,984.42,137439437,15/08/04,1035.98,1,15/05/04,1041.5,1,15/02/04,978.66,0,14/11/04,821.49,0
15/11/05,985.52,993.21,979.25,987.45,133898947,15/08/05,1050.32,1,15/05/05,1016.77,1,15/02/05,979.33,0,14/11/05,833.83,0
15/11/06,986.86,1001.02,984.27,995.81,127155434,15/08/06,1046.31,1,15/05/06,1016.76,1,15/02/06,974.13,0,14/11/06,838.86,0
15/11/09,996.92,997.25,980.27,980.76,110749570,15/08/09,,,15/05/09,,,15/02/09,957.76,0,14/11/09,,
15/11/10,983.64,984.19,973.98,981.88,124243248,15/08/10,1046.5,1,15/05/10,,,15/02/10,966.06,0,14/11/10,837.93,0
15/11/11,983.4,994.71,983.4,987.4,127006132,15/08/11,1020.3,1,15/05/11,1046.37,1,15/02/11,965.64,0,14/11/11,839.42,0
15/11/12,986.87,991.7,972.4,976.2,136055879,15/08/12,987.92,1,15/05/12,1029.07,1,15/02/12,981.18,1,14/11/12,826.42,0
15/11/13,975.23,978.04,961.92,969.57,137069812,15/08/13,998.21,1,15/05/13,1020.19,1,15/02/13,984.56,1,14/11/13,829.56,0
15/11/16,961.47,975.13,961.17,971.62,99678806,15/08/16,,,15/05/16,,,15/02/16,981.22,1,14/11/16,,
15/11/17,978.37,993.94,978.37,993.93,118041964,15/08/17,993.47,0,15/05/17,,,15/02/17,978.72,0,14/11/17,834.84,0
15/11/18,989.16,994.77,986.32,993.13,98517712,15/08/18,991.94,0,15/05/18,1041.6,1,15/02/18,985.7,0,14/11/18,847.52,0
15/11/19,1000.78,1009.31,1000.44,1003.75,114818236,15/08/19,971.72,0,15/05/19,1064.6,1,15/02/19,989.98,0,14/11/19,849.34,0
15/11/20,1006.82,1009.88,1001,1006.59,108435713,15/08/20,948.47,0,15/05/20,1063.75,1,15/02/20,993.59,0,14/11/20,850.67,0
15/11/23,1005.44,1006.82,1001.53,1004.23,91077451,15/08/23,,,15/05/23,,,15/02/23,1001.43,0,14/11/23,,
15/11/24,1001.28,1002.08,985.07,990.26,120102650,15/08/24,879.76,0,15/05/24,,,15/02/24,1006.94,1,14/11/24,876.24,0
15/11/25,991.91,1011.6,989.85,1010.37,118526710,15/08/25,922.16,0,15/05/25,,,15/02/25,1006.75,0,14/11/25,882.11,0
15/11/26,1009.7,1026.88,1009.51,1023.31,119692062,15/08/26,911.02,0,15/05/26,1044.64,1,15/02/26,1016.89,0,14/11/26,886.29,0
15/11/27,1019.37,1025.38,1017.13,1021.3,90908555,15/08/27,939,0,15/05/27,1057.01,1,15/02/27,1022.6,1,14/11/27,891.18,0
15/11/30,1020.61,1032.26,1018.35,1029.47,151235788,15/08/30,,,15/05/30,,,15/02/28,,,14/11/30,,
15/12/01,1033.7,1033.7,1018.33,1019.89,156861966,15/09/01,913.66,0,15/06/01,1029.84,1,15/03/01,,,14/12/01,889.93,0
15/12/02,1024.01,1026.07,1014.38,1014.95,118384918,15/09/02,917.12,0,15/06/02,1020.74,1,15/03/02,1023.63,1,14/12/02,887.47,0
15/12/03,1014.08,1025.53,982,982,199387985,15/09/03,940.64,0,15/06/03,1027.5,1,15/03/03,1012.07,1,14/12/03,891.59,0
15/12/04,980.52,984.4,969.82,979.56,145810360,15/09/04,916.37,0,15/06/04,1020.36,1,15/03/04,1020.11,1,14/12/04,881.57,0
15/12/07,985.87,1000.92,985.1,992.21,104677344,15/09/07,922,0,15/06/07,,,15/03/07,,,14/12/07,,
15/12/08,990.84,992.7,968.36,973.15,122165209,15/09/08,936.21,0,15/06/08,995.65,1,15/03/08,,,14/12/08,894.94,0
15/12/09,977.26,977.6,963.52,966.67,120625999,15/09/09,940.28,0,15/06/09,990.16,1,15/03/09,1036.4,1,14/12/09,876.28,0
15/12/10,964.02,970.97,958.63,966.04,122661225,15/09/10,933.11,0,15/06/10,1012.75,1,15/03/10,1030.13,1,14/12/10,876.49,0
15/12/11,964.16,964.9,939.98,943.32,144234185,15/09/11,925.05,0,15/06/11,1018.99,1,15/03/11,1056.24,1,14/12/11,881.55,0
15/12/14,948.46,951.61,925.06,926.26,132026812,15/09/14,924.92,0,15/06/14,,,15/03/14,,,14/12/14,,
15/12/15,933.03,955.61,932.3,953.3,136326349,15/09/15,929.78,0,15/06/15,987.57,1,15/03/15,,,14/12/15,837.99,0
15/12/16,955.81,964.8,951.84,956.22,117060296,15/09/16,934.16,0,15/06/16,993.06,1,15/03/16,1086.76,1,14/12/16,856.44,0
15/12/17,957.06,985.76,957.06,978.3,152867007,15/09/17,934.38,0,15/06/17,986.73,1,15/03/17,1070.25,1,14/12/17,855.37,0
15/12/18,972.45,977.15,962.24,967.59,248434928,15/09/18,909.48,0,15/06/18,996.29,1,15/03/18,1064.93,1,14/12/18,878.28,0
15/12/21,968.54,981.95,957.5,957.5,107478431,15/09/21,911,0,15/06/21,,,15/03/21,,,14/12/21,,
15/12/22,962.99,967.63,949.43,957.11,85545780,15/09/22,877.39,0,15/06/22,1026.87,1,15/03/22,,,14/12/22,883.79,0
15/12/23,965.12,978.51,965.12,977.29,94921222,15/09/23,881.49,0,15/06/23,1035.41,1,15/03/23,1063.42,1,14/12/23,888.86,0
15/12/28,979.12,979.67,969,971.05,53008518,15/09/28,870.11,0,15/06/28,,,15/03/28,,,14/12/28,,
15/12/29,977.53,989.11,977.43,989.09,75895749,15/09/29,866.94,0,15/06/29,997.11,1,15/03/29,,,14/12/29,889.1,0
15/12/30,987.48,987.48,979.19,979.19,51274992,15/09/30,885.74,0,15/06/30,985.54,1,15/03/30,1078.78,1,14/12/30,879.54,0
16/01/04,978.87,978.87,938.43,941.38,153236193,15/10/04,,,15/07/04,,,15/04/04,,,15/01/04,,
16/01/05,943.23,949.97,931.87,942.9,115344141,15/10/05,900.6,0,15/07/05,,,15/04/05,,,15/01/05,853.07,0
16/01/06,938.98,940.56,923.81,933.47,118334734,15/10/06,908.35,0,15/07/06,981.94,1,15/04/06,,,15/01/06,852.62,0
16/01/07,933.32,933.34,897.42,911.95,175023565,15/10/07,913.05,1,15/07/07,964.26,1,15/04/07,1083.19,1,15/01/07,856.83,0
16/01/08,915.22,922.32,901.02,901.02,134899316,15/10/08,915.69,1,15/07/08,968.65,1,15/04/08,1077.15,1,15/01/08,883.69,0
16/01/11,899.46,911.6,898.17,898.48,127353867,15/10/11,,,15/07/11,,,15/04/11,,,15/01/11,,
16/01/12,897.91,922.44,897.45,913.42,134815444,15/10/12,924.9,1,15/07/12,,,15/04/12,,,15/01/12,880.14,0
16/01/13,918.95,928.25,908.59,911.16,128239619,15/10/13,915.32,1,15/07/13,1032.8,1,15/04/13,1104.09,1,15/01/13,893.44,0
16/01/14,905.25,905.25,880.67,895.57,179896596,15/10/14,905.27,1,15/07/14,1035.06,1,15/04/14,1095.22,1,15/01/14,882.9,0
16/01/15,894.23,898.41,866.83,872.58,192479837,15/10/15,917.62,1,15/07/15,1037.17,1,15/04/15,1095.55,1,15/01/15,901.2,1
16/01/18,872.67,881.73,864.37,869,128629632,15/10/18,,,15/07/18,,,15/04/18,,,15/01/18,,
16/01/19,870.01,889.55,870.01,883.26,136882573,15/10/19,925.37,1,15/07/19,,,15/04/19,,,15/01/19,919.07,1
16/01/20,882.73,882.73,851.54,857.34,179940319,15/10/20,923.9,1,15/07/20,1056.06,1,15/04/20,1066.44,1,15/01/20,920.74,1
16/01/21,859.89,879.2,854.56,873.16,187013397,15/10/21,932.51,1,15/07/21,1044.87,1,15/04/21,1071.35,1,15/01/21,924.25,1
16/01/22,873.88,898.56,873.86,892.49,167677118,15/10/22,953.87,1,15/07/22,1037.84,1,15/04/22,1064.46,1,15/01/22,936.56,1
16/01/25,895.68,896.39,886.96,891.41,122201625,15/10/25,,,15/07/25,,,15/04/25,,,15/01/25,,
16/01/26,885.24,902.01,876.29,898.52,141785064,15/10/26,980.79,1,15/07/26,,,15/04/26,,,15/01/26,968.24,1
16/01/27,898.19,902.99,890.62,902.99,119430598,15/10/27,970.51,1,15/07/27,997.9,1,15/04/27,1078.76,1,15/01/27,953.28,1
16/01/28,898.5,904.66,878.75,882.07,150029635,15/10/28,983.26,1,15/07/28,1009.15,1,15/04/28,1059.09,1,15/01/28,960.8,1
16/01/29,890.76,897.14,885.12,897.13,152936390,15/10/29,982.44,1,15/07/29,1012.98,1,15/04/29,1026.25,1,15/01/29,962.48,1
16/02/01,899.12,899.12,884.82,894.23,121958938,15/11/01,,,15/08/01,,,15/05/01,,,15/02/01,,
16/02/02,891.41,892.46,875.08,878.61,141627184,15/11/02,994.58,1,15/08/02,,,15/05/02,,,15/02/02,969.78,1
16/02/03,876.35,878.08,858.96,865.67,159311713,15/11/03,993.82,1,15/08/03,1033.85,1,15/05/03,,,15/02/03,975.76,1
16/02/04,872.83,874.84,851.82,862.47,171339705,15/11/04,984.42,1,15/08/04,1035.98,1,15/05/04,1041.5,1,15/02/04,978.66,1
16/02/05,860.36,869.29,850.16,852.96,169118885,15/11/05,987.45,1,15/08/05,1050.32,1,15/05/05,1016.77,1,15/02/05,979.33,1
16/02/08,855.65,856.76,819.43,822.67,204191114,15/11/08,,,15/08/08,,,15/05/08,1048.48,1,15/02/08,,
16/02/09,822.93,827.3,803.67,813.77,213624247,15/11/09,980.76,1,15/08/09,,,15/05/09,,,15/02/09,957.76,1
16/02/10,818.98,836.41,814.17,827.14,182621874,15/11/10,981.88,1,15/08/10,1046.5,1,15/05/10,,,15/02/10,966.06,1
16/02/11,817.56,817.56,799.45,803.9,199690767,15/11/11,987.4,1,15/08/11,1020.3,1,15/05/11,1046.37,1,15/02/11,965.64,1
16/02/12,811.19,822.15,809.95,822.15,200332720,15/11/12,976.2,1,15/08/12,987.92,1,15/05/12,1029.07,1,15/02/12,981.18,1
16/02/15,824.22,848.56,824.06,845.15,162612796,15/11/15,,,15/08/15,,,15/05/15,1029.53,1,15/02/15,,
16/02/16,848.21,849.78,834.47,838.84,139784684,15/11/16,971.62,1,15/08/16,,,15/05/16,,,15/02/16,981.22,1
